user_id,age,reels_watch_time_hours,daily_screen_time_hours,sleep_hours,attention_span_score,focus_level,task_completion_rate,stress_level,platform
6302,27.0,3.37,3.95,5.18,7.66,6.85,89.26,Medium,Tiktok
6304,36.0,4.02,6.52,6.9,5.29,8.72,84.31,Medium,Tiktok
6305,30.0,1.45,10.51,7.63,1.86,4.39,56.07,Low,Instagram Reels
6306,22.0,4.26,9.78,5.42,7.54,2.22,62.87,Medium,Instagram Reels
6307,22.0,2.85,10.51,7.68,3.31,7.8,99.29,Low,Youtube Shorts
6308,41.0,3.75,4.72,4.92,4.49,5.38,80.51,Low,Tiktok
6309,39.0,4.54,7.93,5.69,7.33,1.29,83.15,Low,Instagram Reels
6310,22.0,3.33,4.83,7.72,9.14,8.04,76.14,Medium,Instagram Reels
6312,41.0,4.47,8.84,5.35,9.65,7.79,80.51,Medium,Tiktok
6314,44.0,1.33,8.68,4.21,2.1,1.9,89.92,Low,Instagram Reels
6315,44.0,5.1,8.48,8.19,5.67,6.52,74.26,High,Instagram Reels
6317,24.0,1.25,3.4,4.57,5.84,5.92,90.91,Medium,Instagram Reels
6319,25.0,1.92,11.99,6.23,5.93,6.29,64.13,High,Tiktok
6320,29.0,4.65,10.51,7.95,5.91,8.0,62.13,High,Tiktok
6321,30.0,4.47,9.52,5.24,3.56,9.88,92.14,Unknown,Tiktok
6322,31.0,1.27,8.62,6.72,2.81,3.88,48.59,High,Tiktok
6323,40.0,5.32,6.22,4.45,3.51,2.4,56.76,Low,Instagram Reels
6324,16.0,1.5,9.31,6.32,4.97,4.29,47.26,Medium,Youtube Shorts
6326,26.0,3.01,8.31,5.06,8.46,4.68,73.632,Low,Tiktok
6327,33.0,2.31,9.96,5.83,2.47,9.23,94.05,Medium,Instagram Reels
6329,37.0,1.42,3.21,7.72,4.74,5.3,87.74,High,Tiktok
6330,32.0,4.14,7.59,6.07,6.14,6.15,62.76,Low,Instagram Reels
6332,31.0,1.17,5.84,5.4,3.52,3.97,85.82,Medium,Instagram Reels
6333,44.0,1.12,2.17,6.53,9.27,9.2,82.6,Low,Youtube Shorts
6334,20.0,0.9,5.83,8.35,9.42,3.66,48.2,Low,Unknown
6335,39.0,4.59,10.09,8.84,1.95,6.72,46.92,High,Youtube Shorts
6336,29.0,4.42,7.43,7.19,7.33,2.23,95.45,Low,Instagram Reels
6337,17.0,0.82,2.1,5.75,1.3,7.03,44.77,High,Instagram Reels
6338,20.0,3.58,6.7,7.47,1.42,3.51,53.1,Low,Tiktok
6339,17.0,0.97,4.91,5.68,9.62,3.08,66.3,Medium,Instagram Reels
6340,44.0,5.47,6.78,7.13,7.25,2.12,89.26,High,Instagram Reels
6341,43.0,5.49,6.05,5.22,3.92,1.42,76.16,Low,Youtube Shorts
6342,15.0,4.34,11.32,5.33,7.03,9.71,74.27,Low,Tiktok
6344,27.0,4.96,8.84,6.1,8.84,8.0,88.13,Low,Instagram Reels
6346,35.0,3.63,11.59,7.94,8.36,2.84,41.13,High,Instagram Reels
6347,40.0,2.18,3.78,8.05,8.68,8.83,47.63,High,Instagram Reels
6348,28.0,1.7,7.31,8.96,6.36,7.37,49.91,Medium,Youtube Shorts
6349,27.0,2.3,2.44,4.44,5.32,6.2,42.4,Medium,Tiktok
6350,41.0,3.96,6.99,6.47,2.0,8.28,84.85,High,Youtube Shorts
6351,18.0,1.45,3.25,6.61,3.16,2.0,93.1,Low,Tiktok
6352,21.0,1.92,10.38,8.02,5.41,3.37,79.611,High,Tiktok
6353,36.0,3.07,3.14,5.33,8.79,2.112,51.32,Low,Tiktok
6354,24.0,1.78,7.13,4.35,8.23,9.06,76.39,Medium,Youtube Shorts
6355,21.0,3.74,7.21,5.57,5.46,1.89,71.24,High,Tiktok
6356,35.0,5.58,11.72,8.92,8.07,9.82,89.2,High,Youtube Shorts
6357,29.0,4.61,8.55,8.5,7.89,1.976,96.54,Medium,Tiktok
6358,29.0,4.17,4.88,5.98,6.21,6.96,84.58,High,Youtube Shorts
6359,18.0,3.7,4.41,8.38,2.98,6.94,70.75,High,Tiktok
6360,37.0,3.18,3.28,4.16,4.13,9.38,70.66,High,Youtube Shorts
6361,37.0,1.53,9.57,5.57,2.48,3.898,88.47,High,Instagram Reels
6362,20.0,5.42,8.91,7.63,1.06,3.99,47.35,Medium,Youtube Shorts
6363,38.0,1.87,8.1,5.11,1.72,8.62,49.2,Low,Instagram Reels
6365,40.0,4.63,9.63,8.31,1.3,1.27,84.83,Medium,Instagram Reels
6366,19.0,1.47,8.42,7.08,4.6,6.72,43.96,High,Instagram Reels
6367,34.0,2.55,11.64,8.95,9.87,3.19,60.66,Medium,Youtube Shorts
6368,26.0,0.66,7.87,4.67,8.16,7.55,59.11,High,Tiktok
6369,15.0,1.25,5.04,5.78,7.76,7.95,69.14,High,Tiktok
6370,42.0,1.45,5.82,5.56,3.47,7.86,67.82,Low,Tiktok
6371,22.0,0.8,3.76,8.4,6.78,4.92,82.86,Medium,Tiktok
6372,15.0,4.11,9.23,5.28,5.49,2.42,77.53,Medium,Tiktok
6373,19.0,5.1,9.08,5.77,6.61,6.26,94.17,High,Tiktok
6376,43.0,1.67,2.77,5.19,9.9,5.368,64.01,High,Youtube Shorts
6377,35.0,2.29,11.12,4.34,3.96,3.21,46.75,Low,Instagram Reels
6378,17.0,1.33,4.33,6.18,2.95,2.07,49.89,High,Instagram Reels
6379,29.0,3.91,5.44,5.96,5.04,8.18,60.2,High,Youtube Shorts
6380,19.0,2.81,4.81,4.89,5.72,5.82,84.09,High,Instagram Reels
6381,42.0,3.87,6.14,4.67,1.77,7.07,49.01,High,Youtube Shorts
6382,38.0,4.69,9.14,8.48,8.25,2.43,55.92,Medium,Youtube Shorts
6383,28.0,3.5,10.71,4.34,4.8,1.06,80.59,Low,Tiktok
6385,30.0,5.64,8.86,5.23,6.93,8.3,46.26,Medium,Tiktok
6386,20.0,2.14,5.53,8.76,7.96,4.6,96.62,Low,Youtube Shorts
6387,39.0,2.48,11.81,4.43,9.87,5.11,48.88,High,Youtube Shorts
6388,38.0,4.45,4.99,8.08,2.56,9.36,43.68,High,Instagram Reels
6391,38.0,2.57,3.51,5.47,8.93,1.16,41.84,Medium,Instagram Reels
6393,43.0,2.81,8.98,7.51,8.67,6.3,93.58,Medium,Youtube Shorts
6394,21.0,1.48,9.32,7.9,9.87,5.3,64.15,Medium,Instagram Reels
6395,22.0,5.58,6.61,8.15,5.95,7.36,58.13,Low,Instagram Reels
6396,27.0,4.69,8.77,5.34,2.06,1.61,94.88,Medium,Instagram Reels
6397,20.0,3.15,7.38,7.43,4.25,2.76,43.69,Low,Tiktok
6398,32.0,4.24,8.3,4.67,1.33,4.66,68.4,Medium,Instagram Reels
6399,16.0,5.44,7.97,6.55,8.64,6.56,55.16,Low,Youtube Shorts
6400,22.0,1.25,8.66,7.06,1.16,2.3,61.384,Medium,Instagram Reels
6401,25.0,1.88,4.0,4.81,6.33,4.42,64.65,Medium,Tiktok
6402,15.0,3.48,4.69,4.38,1.96,3.35,72.71,Medium,Tiktok
6403,36.0,4.89,6.4,4.97,1.07,6.81,67.2,Low,Instagram Reels
6404,43.0,0.7,6.46,6.1,3.31,9.27,99.28,Low,Unknown
6405,20.0,5.91,9.74,8.44,5.97,2.49,41.53,Medium,Instagram Reels
6406,30.0,3.0,5.67,6.66,1.68,2.7,85.46,High,Tiktok
6407,41.0,2.48,3.63,7.74,6.53,6.4,43.06,Low,Youtube Shorts
6409,26.0,1.46,4.15,4.53,9.73,7.46,52.11,Low,Tiktok
6410,25.0,4.85,9.32,5.2,9.1,3.59,96.72,High,Tiktok
6411,43.0,5.75,6.7,5.57,6.1,5.9,83.35,Medium,Instagram Reels
6412,41.0,2.78,9.09,6.74,8.14,4.48,67.77,Low,Tiktok
6414,24.0,5.03,10.9,6.13,6.27,7.56,83.28,High,Instagram Reels
6415,17.0,3.15,11.84,6.59,4.63,8.16,97.12,Medium,Instagram Reels
6416,27.0,4.21,8.7,4.02,4.03,3.96,82.27,Low,Tiktok
6417,41.0,2.89,10.64,4.17,7.55,6.61,44.66,Medium,Tiktok
6418,17.0,3.57,7.08,4.42,3.67,2.61,76.98,Low,Tiktok
6419,29.0,0.82,11.35,7.49,4.42,8.12,98.82,High,Youtube Shorts
6420,30.0,4.33,10.32,6.43,4.3,3.53,52.85,Medium,Youtube Shorts
6421,43.0,0.79,11.92,4.96,8.83,2.54,87.56,High,Youtube Shorts
6423,31.0,5.04,9.79,6.72,4.43,4.8,67.13,Low,Youtube Shorts
6424,17.0,1.8,7.43,4.44,8.99,6.79,45.08,Low,Tiktok
6425,34.0,2.28,4.59,7.2,1.14,8.114,60.44,High,Tiktok
6426,25.0,3.15,5.55,7.84,9.53,7.18,86.57,Medium,Tiktok
6427,41.0,3.78,10.94,5.43,9.09,5.598,42.72,High,Instagram Reels
6428,35.0,2.08,2.56,7.44,4.76,4.34,59.21,Medium,Instagram Reels
6429,33.0,3.76,7.91,5.0,6.88,9.27,77.79,Low,Tiktok
6433,42.0,1.06,10.54,5.22,8.68,6.14,52.22,Low,Instagram Reels
6436,17.0,2.85,6.75,4.01,8.86,4.99,99.92,Low,Tiktok
6437,36.0,3.32,6.08,7.25,3.3,8.05,71.42,Medium,Tiktok
6438,20.0,1.31,5.54,4.21,7.71,7.71,56.29,Low,Youtube Shorts
6440,38.0,1.3,7.43,7.61,7.84,9.93,49.5,High,Tiktok
6441,32.0,3.86,5.02,7.33,3.09,9.75,41.8,Medium,Tiktok
6442,31.0,5.63,8.61,4.37,4.78,4.6,76.32,Medium,Youtube Shorts
6443,18.0,1.58,5.19,7.3,3.86,2.73,52.62,Low,Youtube Shorts
6444,37.0,4.71,6.31,8.65,3.24,5.17,64.586,Low,Tiktok
6445,29.0,0.63,2.52,4.37,3.83,8.6,53.87,Low,Youtube Shorts
6446,25.0,2.57,11.93,6.08,3.91,5.13,95.08,Low,Youtube Shorts
6447,40.0,1.11,7.08,7.65,9.6,4.02,60.28,High,Instagram Reels
6449,17.0,1.45,7.41,5.13,5.16,6.85,54.09,High,Instagram Reels
6450,30.0,2.55,10.7,4.82,5.53,9.72,45.09,Low,Tiktok
6451,19.0,2.8,9.73,7.92,9.97,5.94,70.75,Medium,Tiktok
6452,35.0,2.15,9.01,8.78,6.88,9.102,92.12,Medium,Youtube Shorts
6454,24.0,5.55,8.58,8.82,3.82,8.78,86.86,Low,Youtube Shorts
6455,33.0,2.7,9.66,7.02,5.24,4.16,41.96,High,Youtube Shorts
6459,43.0,3.64,4.42,4.81,7.73,7.56,93.66,High,Youtube Shorts
6463,24.0,2.03,5.53,6.59,2.5,9.08,61.59,Low,Youtube Shorts
6464,43.0,5.69,10.58,5.59,1.63,7.06,61.95,Low,Tiktok
6466,39.0,0.96,2.03,8.9,5.9,6.56,60.94,Low,Tiktok
6467,34.0,3.34,4.81,7.33,6.87,7.66,84.77,Low,Youtube Shorts
6468,30.0,1.74,11.14,8.51,4.83,1.12,90.68,Low,Tiktok
6469,33.0,2.76,11.01,9.0,5.5,4.06,83.37,Low,Tiktok
6470,37.0,5.32,7.19,5.96,5.89,7.93,40.42,Medium,Tiktok
6471,38.0,3.4,7.53,5.27,5.61,4.64,47.02,Low,Instagram Reels
6472,25.0,2.34,5.32,4.92,1.81,4.27,83.86,High,Tiktok
6473,28.0,1.64,4.44,6.58,4.65,9.56,96.54,Medium,Tiktok
6474,16.0,4.9,10.15,7.03,2.84,5.97,81.72,Medium,Instagram Reels
6476,42.0,3.07,6.87,5.94,7.82,5.288,46.45,Low,Youtube Shorts
6477,19.0,1.7,8.34,4.84,6.22,5.67,92.62,Medium,Instagram Reels
6478,41.0,2.34,16.43,7.48,3.0,9.9,45.94,Low,Instagram Reels
6479,19.0,5.78,7.2,4.43,2.87,7.46,49.06,High,Youtube Shorts
6480,33.0,3.36,7.78,8.33,1.33,5.67,75.8,Medium,Tiktok
6482,26.0,3.37,4.35,5.9,4.9,9.24,53.66,Low,Youtube Shorts
6483,32.0,4.78,4.93,4.5,3.13,6.81,48.54,Low,Youtube Shorts
6484,18.0,2.37,7.7,7.87,7.88,4.2,96.66,Medium,Instagram Reels
6485,36.0,1.48,11.83,5.56,4.48,5.119,46.206,High,Tiktok
6486,31.0,3.72,4.17,4.57,7.02,3.5,95.88,High,Tiktok
6487,24.0,4.16,11.86,6.66,6.76,9.64,59.57,Medium,Tiktok
6488,34.0,4.42,9.14,8.58,6.44,7.32,82.302,Medium,Tiktok
6489,20.0,5.35,10.26,8.54,9.17,4.53,97.0,Low,Youtube Shorts
6490,39.0,2.54,2.9,5.25,1.14,2.65,71.16,High,Tiktok
6491,28.0,0.91,5.0,7.6,1.61,2.59,86.21,Low,Tiktok
6493,25.0,2.89,5.72,4.66,4.18,5.21,62.98,High,Tiktok
6494,43.0,3.93,11.81,6.5,9.88,4.76,73.18,Medium,Instagram Reels
6496,41.0,3.51,7.62,7.99,2.65,9.81,77.24,Medium,Tiktok
6497,37.0,1.63,2.06,8.66,6.29,4.19,41.33,Low,Tiktok
6498,36.0,4.65,9.13,4.02,3.51,3.65,58.29,High,Tiktok
6502,25.0,1.13,9.71,8.58,5.78,2.63,63.38,Low,Instagram Reels
6503,35.0,0.96,3.07,8.46,4.01,3.53,49.27,Low,Youtube Shorts
6506,37.0,5.75,11.68,7.92,2.21,4.87,90.95,Medium,Youtube Shorts
6507,23.0,4.81,7.92,5.01,1.31,1.75,74.85,High,Tiktok
6509,39.0,3.35,8.51,4.03,6.94,3.601,72.07,Medium,Instagram Reels
6511,36.0,5.88,7.95,4.44,1.59,7.33,81.8,High,Youtube Shorts
6513,36.0,1.09,6.01,7.17,6.4,9.62,53.67,High,Instagram Reels
6514,33.0,3.22,7.69,7.45,7.51,7.84,98.93,High,Youtube Shorts
6517,18.0,0.56,2.34,5.26,4.46,4.43,95.57,Low,Instagram Reels
6518,15.0,5.37,9.98,8.45,2.37,5.84,80.53,High,Youtube Shorts
6519,29.0,1.99,9.26,8.06,7.79,5.07,67.98,Low,Youtube Shorts
6520,22.0,0.71,2.82,4.8,2.94,3.34,60.68,High,Tiktok
6523,36.0,3.78,9.69,7.19,1.0,3.14,42.05,High,Tiktok
6524,32.0,3.66,11.96,5.41,7.9,9.03,72.13,Medium,Instagram Reels
6526,31.0,4.82,6.88,5.71,1.46,1.11,41.54,Medium,Youtube Shorts
6528,28.0,3.54,8.23,6.72,4.68,1.23,97.11,Medium,Instagram Reels
6531,34.0,1.14,2.72,5.07,6.51,5.36,95.94,Medium,Instagram Reels
6532,32.0,5.17,8.94,7.63,6.78,4.43,88.3,Low,Tiktok
6534,15.0,2.63,8.18,5.36,3.58,4.55,74.75,High,Youtube Shorts
6535,37.0,3.87,10.79,5.96,7.09,3.74,46.87,Low,Instagram Reels
6536,41.0,0.81,9.4,4.06,7.69,4.69,48.46,High,Youtube Shorts
6537,25.0,3.29,6.62,8.85,2.52,2.55,51.55,Medium,Tiktok
6538,29.0,5.29,11.84,6.66,9.61,6.49,63.77,High,Tiktok
6539,26.0,1.67,6.56,7.87,4.06,1.406,92.58,Low,Youtube Shorts
6540,22.0,2.85,3.12,5.29,7.42,4.49,41.86,High,Tiktok
6541,36.0,5.67,11.93,7.73,7.79,9.687,81.35,High,Instagram Reels
6543,44.0,2.47,7.5,6.12,2.16,4.97,78.47,Low,Tiktok
6544,20.0,2.92,5.09,8.85,3.48,1.61,88.94,High,Youtube Shorts
6545,17.0,3.36,7.04,6.47,3.11,6.45,94.11,Medium,Tiktok
6546,42.0,3.98,7.59,7.29,5.67,9.43,82.89,High,Tiktok
6548,40.0,2.99,7.57,5.51,5.92,4.54,41.08,Low,Instagram Reels
6549,44.0,5.0,9.56,8.44,3.59,6.29,71.13,Low,Instagram Reels
6550,27.0,3.44,4.67,7.79,1.01,1.84,68.15,Low,Youtube Shorts
6551,27.0,2.36,5.83,6.68,4.27,9.55,71.36,Low,Instagram Reels
6552,16.0,4.12,4.68,8.5,6.46,5.21,65.95,High,Tiktok
6553,19.0,4.45,10.21,6.43,7.96,2.04,94.716,Low,Youtube Shorts
6554,31.0,3.57,9.25,6.83,1.26,4.02,93.34,Low,Tiktok
6556,16.0,1.43,3.7,7.1,9.87,4.11,71.97,Medium,Tiktok
6557,18.0,2.07,2.74,5.6,3.36,7.24,97.57,Medium,Youtube Shorts
6558,36.0,2.05,3.19,5.93,7.99,4.11,75.92,Medium,Instagram Reels
6560,25.0,0.6,7.33,4.56,2.1,3.9,62.4,Medium,Youtube Shorts
6561,22.0,4.66,11.71,4.53,6.79,8.0,62.63,Medium,Youtube Shorts
6562,26.0,1.96,5.57,4.22,9.7,3.78,59.54,Medium,Youtube Shorts
6563,22.0,2.21,11.59,5.6,8.98,1.13,41.31,High,Tiktok
6565,36.0,1.69,11.27,4.47,5.61,3.5,60.98,High,Tiktok
6567,22.0,0.97,11.12,6.92,4.21,5.3,85.57,High,Tiktok
6569,22.0,5.17,11.48,8.88,9.3,9.83,61.72,Medium,Youtube Shorts
6570,40.0,3.89,4.01,7.1,2.9,3.22,93.02,High,Instagram Reels
6571,44.0,2.11,5.03,4.56,4.4,7.87,89.52,High,Tiktok
6572,31.0,2.81,6.91,4.44,4.89,6.85,98.61,High,Youtube Shorts
6573,34.0,4.39,5.81,7.89,4.68,5.16,78.46,Medium,Instagram Reels
6574,34.0,5.85,8.68,7.25,1.04,4.65,81.41,High,Youtube Shorts
6575,37.0,5.41,11.75,4.81,3.44,8.85,59.47,Low,Tiktok
6576,30.0,2.38,8.06,5.27,5.49,5.28,45.97,High,Youtube Shorts
6577,28.0,5.99,9.21,7.75,7.84,4.38,46.36,Medium,Tiktok
6578,44.0,0.52,2.88,6.83,6.13,4.19,78.76,Low,Youtube Shorts
6579,25.0,0.65,8.28,6.93,4.46,3.48,46.8,Low,Tiktok
6580,21.0,5.03,6.54,5.05,6.99,4.68,94.4,Medium,Youtube Shorts
6581,30.0,1.6,10.86,7.15,6.99,2.08,82.23,High,Instagram Reels
6582,27.0,0.83,5.88,7.85,3.23,1.59,53.57,Medium,Tiktok
6584,29.0,2.84,4.28,7.68,8.23,5.09,82.6,Medium,Instagram Reels
6585,38.0,4.52,4.59,6.88,5.77,2.56,89.45,Low,Youtube Shorts
6586,30.0,3.93,5.76,7.37,2.59,1.96,90.37,High,Instagram Reels
6587,41.0,1.81,5.04,6.43,3.36,2.29,76.06,Medium,Youtube Shorts
6588,35.0,3.27,4.54,5.13,7.9,3.84,49.31,High,Instagram Reels
6590,38.0,4.98,10.37,6.66,9.51,2.74,87.5,High,Youtube Shorts
6591,23.0,2.28,2.64,6.97,5.18,7.8,90.12,Medium,Youtube Shorts
6592,17.0,5.9,10.87,8.95,1.47,2.74,49.46,Low,Instagram Reels
6594,34.0,0.84,2.65,6.93,3.29,9.95,97.61,Low,Instagram Reels
6595,19.0,0.69,7.63,4.17,3.91,5.03,55.36,Low,Youtube Shorts
6596,24.0,1.43,7.02,5.98,2.77,2.53,83.0,Medium,Instagram Reels
6597,31.0,4.5,6.91,8.69,3.78,9.05,55.54,Medium,Instagram Reels
6598,29.0,1.51,7.75,5.44,8.47,3.08,58.43,High,Tiktok
6599,37.0,3.31,4.87,9.0,6.19,9.33,69.12,Low,Tiktok
6600,39.0,1.01,8.63,4.42,1.98,2.07,95.359,High,Youtube Shorts
6601,22.0,5.56,7.02,6.84,6.28,8.58,42.32,Low,Tiktok
6603,35.0,5.49,16.43,7.81,8.96,9.45,92.923,High,Youtube Shorts
6604,44.0,5.7,9.28,8.74,8.74,6.17,61.59,Medium,Youtube Shorts
6605,28.0,0.53,5.94,7.1,1.57,2.535,61.25,Low,Youtube Shorts
6606,34.0,3.05,10.48,5.15,8.8,8.6,68.98,High,Tiktok
6607,42.0,0.64,11.2,5.92,1.46,4.52,92.53,High,Instagram Reels
6609,35.0,3.35,4.15,5.49,2.0,6.79,72.89,High,Instagram Reels
6610,37.0,0.91,11.16,8.4,2.64,7.43,43.37,Low,Youtube Shorts
6611,26.0,1.11,3.89,4.83,8.23,4.09,46.94,High,Youtube Shorts
6614,24.0,4.31,9.27,4.52,9.3,1.7,42.5,High,Instagram Reels
6615,44.0,5.27,11.23,5.5,4.53,1.6,49.85,Medium,Tiktok
6616,43.0,2.52,8.37,9.0,1.03,7.64,52.52,High,Instagram Reels
6617,33.0,0.74,11.52,4.47,6.76,8.65,86.19,Medium,Tiktok
6619,25.0,0.59,2.61,5.36,9.79,3.5,84.11,Low,Youtube Shorts
6620,16.0,5.71,8.04,7.1,4.28,3.03,62.19,Low,Instagram Reels
6621,32.0,2.53,11.66,7.73,8.4,6.09,49.98,Unknown,Instagram Reels
6622,21.0,0.56,7.03,7.76,8.64,2.77,84.156,High,Instagram Reels
6626,41.0,1.39,5.38,6.59,5.02,4.38,57.79,Medium,Tiktok
6627,34.0,1.5,2.44,5.9,8.91,4.24,76.11,High,Youtube Shorts
6628,32.0,3.61,11.05,7.99,8.11,5.14,49.86,High,Instagram Reels
6629,20.0,4.01,7.16,5.72,6.13,7.07,66.75,Medium,Tiktok
6631,24.0,1.5,2.67,5.55,2.38,6.99,92.13,High,Youtube Shorts
6633,29.0,4.01,7.86,5.07,2.88,9.07,59.12,Medium,Instagram Reels
6634,19.0,5.16,10.87,7.04,7.98,6.23,62.07,High,Youtube Shorts
6635,34.0,3.47,7.28,8.42,9.02,9.28,70.05,Medium,Tiktok
6636,17.0,2.78,10.78,6.98,6.07,9.67,58.79,Medium,Youtube Shorts
6637,19.0,5.87,10.11,6.23,9.62,5.21,55.03,Low,Tiktok
6640,22.0,5.74,8.58,5.84,6.5,3.34,55.17,Low,Youtube Shorts
6641,22.0,4.21,6.44,7.02,8.65,1.66,90.68,High,Youtube Shorts
6642,22.0,3.52,4.91,7.65,1.81,5.07,57.11,Low,Youtube Shorts
6643,26.0,0.52,6.19,5.23,2.51,7.2,76.18,High,Youtube Shorts
6644,38.0,0.72,6.45,5.83,3.4,9.79,98.26,High,Tiktok
6645,37.0,1.6,11.11,4.53,9.05,5.69,97.11,High,Tiktok
6646,22.0,1.52,3.03,8.94,9.5,7.61,66.08,High,Youtube Shorts
6647,25.0,1.9,4.8,4.43,4.21,9.07,44.05,High,Tiktok
6648,28.0,2.18,7.38,4.84,9.31,5.89,94.16,Low,Youtube Shorts
6649,22.0,2.48,8.98,6.4,5.92,2.5,47.61,High,Instagram Reels
6650,43.0,2.81,8.31,8.33,5.26,8.63,95.41,High,Youtube Shorts
6651,44.0,1.04,11.42,5.78,8.49,6.17,83.96,Medium,Youtube Shorts
6652,38.0,0.73,9.96,7.84,5.91,7.83,96.05,Low,Youtube Shorts
6653,42.0,4.21,7.57,7.38,5.09,6.93,79.92,Medium,Instagram Reels
6655,21.0,2.94,6.51,8.23,1.12,2.52,68.02,Low,Instagram Reels
6657,31.0,5.05,10.38,8.65,1.66,3.56,63.6,Unknown,Instagram Reels
6658,18.0,2.85,11.6,8.15,7.63,8.55,61.02,Medium,Instagram Reels
6659,43.0,4.03,8.05,8.69,6.6,6.38,64.05,High,Instagram Reels
6660,27.0,5.74,7.27,7.97,5.12,1.75,93.11,Medium,Instagram Reels
6664,36.0,1.47,2.55,5.58,6.01,1.36,99.39,Low,Instagram Reels
6665,18.0,3.58,6.01,4.55,8.59,4.42,56.84,High,Tiktok
6667,20.0,3.35,8.37,4.68,2.83,9.14,86.69,High,Tiktok
6668,38.0,5.6,7.36,4.26,5.69,9.18,90.34,Medium,Tiktok
6669,38.0,2.74,7.96,7.88,5.97,5.5,63.63,Medium,Tiktok
6670,37.0,5.99,6.72,8.52,1.78,5.24,72.46,Medium,Instagram Reels
6671,36.0,3.69,4.78,7.82,4.67,6.76,64.85,Medium,Instagram Reels
6672,16.0,0.73,11.53,8.13,5.68,3.32,57.64,High,Tiktok
6674,25.0,2.01,11.39,8.44,7.31,1.02,85.42,Medium,Youtube Shorts
6675,42.0,0.68,5.11,6.48,7.94,1.7,69.12,Medium,Youtube Shorts
6676,28.0,5.01,7.13,8.94,5.14,2.61,67.33,Low,Tiktok
6677,44.0,2.02,3.09,4.52,4.83,6.77,50.81,High,Youtube Shorts
6679,20.0,2.09,6.3,7.21,6.0,2.12,95.42,High,Youtube Shorts
6680,24.0,1.57,9.42,6.9,8.83,6.55,76.791,Low,Tiktok
6682,28.0,2.49,7.62,8.2,6.17,1.54,42.32,High,Instagram Reels
6683,38.0,3.81,4.79,8.31,2.16,7.96,95.82,High,Instagram Reels
6684,17.0,3.85,5.89,4.88,8.52,6.46,58.48,Medium,Tiktok
6685,26.0,3.58,11.06,4.99,4.8,4.57,58.0,Medium,Tiktok
6686,30.0,5.53,10.56,4.08,7.47,9.85,68.18,High,Youtube Shorts
6688,44.0,2.72,4.38,5.32,1.01,5.9,97.74,Medium,Instagram Reels
6690,31.0,1.5,11.54,6.38,2.33,3.96,81.35,Low,Tiktok
6691,15.0,3.49,4.03,7.79,4.59,2.2,46.41,Low,Youtube Shorts
6692,37.0,5.73,10.08,6.43,3.89,7.01,56.61,High,Tiktok
6693,24.0,3.94,5.69,6.78,2.82,4.61,83.33,Medium,Youtube Shorts
6695,37.0,4.09,5.68,7.88,7.56,6.88,68.14,High,Instagram Reels
6696,24.0,5.12,5.52,7.79,7.79,9.26,87.36,Medium,Instagram Reels
6697,35.0,5.69,8.37,5.54,3.38,3.17,96.11,Low,Tiktok
6698,38.0,2.0,11.62,5.64,5.46,3.87,96.15,High,Youtube Shorts
6699,16.0,1.43,11.76,5.1,5.18,4.26,60.55,Low,Youtube Shorts
6701,36.0,4.36,9.55,7.74,3.5,2.91,83.59,Low,Youtube Shorts
6702,27.0,1.75,7.63,7.05,2.67,9.52,79.25,Medium,Instagram Reels
6704,30.0,2.39,10.6,4.86,8.5,9.01,53.72,Medium,Youtube Shorts
6705,32.0,5.83,6.86,4.25,4.75,5.06,77.11,Medium,Tiktok
6706,33.0,4.32,8.2,4.23,7.49,5.73,65.81,High,Tiktok
6707,26.0,2.71,7.37,4.94,5.48,9.98,47.93,Low,Instagram Reels
6709,31.0,2.46,10.9,6.78,8.4,9.14,81.86,High,Instagram Reels
6710,29.0,1.43,5.56,5.79,2.97,6.27,61.85,Medium,Youtube Shorts
6711,24.0,1.08,4.08,6.22,7.36,9.61,89.92,High,Tiktok
6712,29.0,5.49,6.56,6.97,5.75,7.19,44.42,Low,Youtube Shorts
6714,37.0,1.4,6.98,7.24,5.24,7.49,97.38,Medium,Instagram Reels
6715,21.0,0.8,11.04,5.3,7.32,8.03,51.43,Low,Instagram Reels
6716,27.0,2.31,8.17,8.05,1.3,6.74,50.34,Medium,Youtube Shorts
6717,31.0,3.04,10.55,8.59,1.37,7.54,62.72,Medium,Youtube Shorts
6720,34.0,1.6,8.02,8.5,8.46,3.49,96.99,High,Tiktok
6722,41.0,4.42,8.33,4.25,5.14,5.71,43.59,Medium,Tiktok
6723,35.0,3.99,11.51,4.02,5.81,9.09,93.99,High,Instagram Reels
6724,32.0,2.63,2.79,8.08,3.19,7.06,66.89,Medium,Instagram Reels
6725,27.0,5.5,7.82,5.51,7.6,6.37,84.16,High,Tiktok
6726,30.0,5.83,11.15,8.57,8.47,3.82,62.04,Medium,Tiktok
6727,23.0,1.46,2.1,5.08,9.17,8.77,96.11,High,Tiktok
6729,26.0,3.39,6.75,4.34,4.73,9.1,79.77,Medium,Youtube Shorts
6730,20.0,1.0,5.47,5.3,8.48,6.88,89.46,Medium,Instagram Reels
6731,33.0,2.9,8.28,8.87,7.77,2.71,54.28,Medium,Tiktok
6733,21.0,3.37,9.53,4.67,6.9,3.94,87.54,Low,Tiktok
6735,17.0,3.48,5.07,4.59,1.8,3.87,88.993,High,Instagram Reels
6736,30.0,5.77,7.04,4.49,7.12,9.65,63.32,Medium,Tiktok
