user_id,age,gender,location,platform,reels_watch_time_hours,daily_screen_time_hours,scrolling_sessions_day,notifications_per_day,sleep_hours,physical_activity_hours_week,stress_level,attention_span_score,focus_level,task_completion_rate
USR04882,39.0,male,Urban,YouTube Shorts,1.56,6.71,4,0,7.45,4.3,lo,9.31,7.47,49.3
USR04883,24.0,M,Suburban,TikTok,4.4,9.03,7,38,6.63,0.7,High,7.02,4.82,
USR04884,41.0,Female,Rural,YouTube Shorts,1.91,5.83,8,40,7.92,8.0,Low,7.6,5.69,45.3
USR04885,23.0,male,Suburban,Instagram Reels,4.56,9.21,13,58,6.61,3.5,High,7.39,5.36,44.7
USR04886,22.0,f,Urban,TikTok,5.8,12.84,16,80,5.8,2.5,High,6.1,4.53,27.3
USR04887,26.0,Male,Suburban,TikTok,3.8,10.65,9,24,6.39,5.9,Medium,9.0,5.21,41.7
USR04888,42.0,Male,Urban,YouTube Shorts,1.29,4.57,1,0,7.11,7.4,Low,8.81,5.78,49.3
USR04889,35.0,Female,Urban,YouTube Shorts,1.62,5.44,6,,7.16,,Low,10.0,7.12,51.7
USR04890,34.0,Female,Rural,TikTok,2.12,6.43,6,22,8.56,5.0,Low,7.58,6.81,49.2
USR04891,20.0,Male,Rural,TikTok,4.66,9.29,8,28,6.27,4.4,High,7.16,4.79,31.3
USR04892,15.0,Female,Rural,Instagram Reels,4.25,6.72,13,66,7.47,4.4,High,5.92,4.78,39.6
USR04893,23.0,Male,Urban,instagram,3.45,5.89,11,34,6.47,7.1,Medium,6.52,6.03,43.3
USR04894,29.0,Female,Rural,TikTok,3.96,9.38,13,65,5.23,7.7,High,7.45,4.4,
USR04895,19.0,Female,Rural,TikTok,4.88,11.61,12,48,6.48,3.8,Medium,6.45,5.89,38.0
USR04896,43.0,f,Urban,YouTube Shorts,2.48,4.7,6,38,7.37,5.0,Low,7.83,6.51,51.4
USR04897,25.0,,Urban,Instagram Reels,4.65,9.48,10,50,6.65,6.3,High,5.45,3.68,21.9
USR04898,16.0,Female,Suburban,tik_tok,4.27,11.99,10,29,7.18,2.5,Moderate,8.38,6.69,43.6
USR04899,41.0,Female,Suburban,YouTube Shorts,2.0,5.68,6,20,8.23,4.2,Low,8.73,5.37,39.8
USR04900,32.0,Male,Suburban,YouTube Shorts,2.15,5.13,6,41,7.84,7.9,Low,7.66,5.58,49.4
USR04901,15.0,Female,Urban,TikTok,3.57,8.86,6,33,7.51,1.3,Medium,7.46,5.96,41.8
USR04902,41.0,Male,Urban,TikTok,1.34,3.41,3,17,9.02,5.0,Low,8.58,6.42,56.8
USR04903,30.0,Female,Rural,TikTok,3.86,13.09,9,27,7.4,2.1,High,8.03,6.57,43.1
USR04904,21.0,F,Urban,YouTube Shorts,3.34,6.96,9,31,8.6,4.7,Low,8.75,5.83,51.8
USR04905,40.0,m,Urban,YouTube Shorts,2.29,4.79,5,43,6.82,6.7,Medium,8.18,4.58,21.3
USR04906,26.0,Male,Urban,Instagram Reels,4.22,8.1,11,54,8.47,5.7,Med,9.58,6.66,64.8
USR04907,39.0,Female,Rural,youtube shorts,0.75,2.86,4,37,8.12,5.8,Low,8.27,5.59,48.7
USR04908,18.0,f,Urban,Instagram Reels,2.79,6.34,7,19,7.44,2.7,Hi,7.26,4.01,44.4
USR04909,42.0,Male,Rural,Instagram Reels,2.07,7.7,4,16,7.37,7.5,Low,8.08,6.88,47.2
USR04910,17.0,FEMALE,Urban,Instagram Reels,3.69,7.81,9,49,7.51,5.3,Medium,8.1,6.64,65.5
USR04911,23.0,F,Suburban,YouTube Shorts,4.56,12.06,12,27,7.18,5.3,H,4.98,2.29,12.3
USR04912,30.0,NB,Suburban,tik_tok,1.8,6.61,4,31,6.98,,Medium,6.54,5.82,58.0
USR04913,30.0,nonbinary,Suburban,YouTube Shorts,3.47,7.65,10,44,7.77,4.3,Low,8.41,6.09,49.6
USR04914,26.0,Female,Urban,Tik Tok,3.27,10.74,7,31,6.87,5.4,Medium,7.64,4.39,20.4
USR04915,39.0,Male,Urban,YouTube Shorts,0.36,4.94,1,20,8.32,5.8,Low,8.57,8.88,63.8
USR04916,39.0,Male,Urban,Instagram Reels,1.44,6.19,5,14,8.14,5.2,Low,8.88,7.69,52.1
USR04917,29.0,Male,Rural,Instagram Reels,2.69,7.54,12,31,,4.8,Low,8.75,7.59,53.2
USR04918,34.0,male,Suburban,TikTok,3.1,8.82,8,24,5.77,3.4,Medium,8.74,6.03,40.9
USR04919,21.0,Male,Rural,TikTok,6.15,15.35,17,61,6.87,0.2,High,6.16,3.92,39.6
USR04920,35.0,Male,Urban,YOUTUBE SHORTS,2.71,7.26,5,30,7.32,6.8,Medium,8.31,5.7,43.1
USR04921,42.0,FEMALE,Suburban,YouTube Shorts,2.62,8.57,8,41,9.12,3.2,LOW,7.84,6.35,47.9
USR04922,24.0,Female,Rural,YouTube Shorts,3.71,10.03,10,29,5.91,7.4,High,5.88,3.41,27.7
USR04923,19.0,Female,Suburban,YouTube Shorts,4.25,12.24,8,21,7.23,3.7,High,5.31,3.73,24.2
USR04924,15.0,Male,Suburban,TikTok,4.54,11.31,12,54,6.57,3.5,Medium,6.83,5.74,37.0
USR04925,43.0,Female,Urban,Instagram Reels,2.04,5.69,10,32,8.8,5.2,low,8.72,6.64,43.9
USR04926,,Female,Urban,YouTube Shorts,1.97,4.92,4,33,7.16,6.0,Medium,9.24,6.22,33.6
USR04927,22.0,Female,Urban,YouTube Shorts,3.19,8.63,9,26,8.43,6.8,medium,8.7,6.93,53.0
USR04928,24.0,F,Urban,Instagram Reels,4.44,9.93,13,57,5.51,4.0,High,7.07,4.48,29.6
USR04929,37.0,Female,Urban,YouTube Shorts,0.3,2.81,1,0,8.17,7.5,Low,8.42,8.24,74.8
USR04930,26.0,Female,Rural,Instagram Reels,2.54,7.19,7,23,8.24,5.2,Low,7.62,6.31,45.7
USR04931,37.0,Male,Rural,Youtube Shorts,3.32,6.94,11,37,7.8,5.3,Low,9.85,7.36,40.6
USR04932,35.0,male,Rural,TikTok,0.3,4.04,1,3,8.0,6.7,Low,8.45,7.71,52.5
USR04933,26.0,Female,Suburban,YouTube Shorts,3.16,6.74,4,22,6.15,5.2,Medium,9.23,6.44,38.1
USR04934,27.0,Male,Suburban,YouTube Shorts,2.26,8.32,5,36,8.07,4.0,lo,10.0,8.26,54.0
USR04935,29.0,Male,Urban,TikTok,2.31,5.84,3,12,7.82,4.6,Medium,10.0,7.84,71.1
USR04936,39.0,Male,Suburban,YouTube Shorts,1.28,4.1,8,38,8.6,6.6,Low,9.61,8.32,68.2
USR04937,33.0,Female,Urban,YouTube Shorts,1.14,5.61,1,3,7.25,2.8,Low,7.98,7.19,62.2
USR04938,19.0,Female,Urban,Instagram Reels,3.99,8.51,9,57,6.81,,Medium,7.92,4.35,28.0
USR04939,31.0,,Suburban,YouTube Shorts,2.06,7.64,7,23,7.86,4.8,Medium,8.44,5.53,39.6
USR04940,18.0,Male,Urban,YouTube Shorts,2.73,7.77,10,47,7.35,4.7,Medium,8.06,5.73,40.0
USR04941,18.0,Male,Urban,Tik Tok,4.87,13.02,11,36,7.26,4.0,Low,8.23,6.98,51.8
USR04942,33.0,Male,Suburban,TikTok,3.05,8.52,11,46,,5.5,High,7.32,4.28,34.9
USR04943,20.0,Male,Suburban,TikTok,5.2,14.76,15,78,6.63,0.4,High,6.18,3.1,24.9
USR04944,19.0,Female,Urban,TikTok,5.32,8.71,11,41,5.87,5.4,High,5.42,3.32,13.4
USR04945,32.0,,Urban,Instagram Reels,1.82,6.58,6,29,7.05,5.6,Low,9.3,6.36,50.4
USR04946,20.0,Female,Urban,YouTube Shorts,2.04,8.56,6,25,9.1,6.6,Low,8.86,7.5,56.4
USR04947,17.0,Male,Rural,YouTube Shorts,2.9,8.46,7,25,6.97,4.4,LOW,7.12,6.83,43.8
USR04948,33.0,Male,Rural,TikTok,3.68,10.28,6,40,6.32,5.6,Medium,7.58,4.79,30.1
USR04949,16.0,m,Suburban,tik_tok,4.74,11.4,13,38,7.13,6.1,High,7.02,4.56,43.1
USR04950,34.0,Non-binary,Rural,YouTube Shorts,0.49,3.19,3,0,9.31,6.8,Low,9.22,6.38,53.6
USR04951,20.0,Male,Suburban,TikTok,6.23,16.0,15,50,3.74,0.0,High,6.73,5.13,25.0
USR04952,31.0,Female,Urban,TikTok,1.44,2.0,3,6,8.76,8.3,LOW,7.92,5.06,43.7
USR04953,26.0,FEMALE,Rural,Instagram Reels,2.07,7.63,4,30,6.72,1.6,Medium,9.74,7.12,49.5
USR04954,41.0,Male,Urban,YouTube Shorts,2.28,7.67,5,24,8.48,4.8,Low,9.17,6.65,59.2
USR04955,22.0,Female,Suburban,TikTok,4.52,10.31,12,60,5.94,2.1,H,7.35,6.51,45.3
USR04956,20.0,f,Suburban,TikTok,3.37,11.15,10,39,4.78,4.9,High,4.81,2.98,15.2
USR04957,35.0,Male,Urban,TikTok,3.71,9.13,14,73,8.13,,High,6.99,5.12,30.0
USR04958,21.0,Female,Urban,Instagram Reels,4.56,9.92,11,42,5.93,5.5,High,6.3,1.67,10.0
USR04959,38.0,Female,Rural,Instagram Reels,1.99,6.07,6,19,8.13,7.7,Medium,8.83,5.97,55.9
USR04960,26.0,F,Suburban,Instagram Reels,3.65,10.71,15,65,6.63,4.1,Medium,7.69,4.69,23.9
USR04961,24.0,Male,Suburban,Instagram Reels,3.6,9.45,7,18,6.76,2.9,Medium,7.49,6.02,43.8
USR04962,30.0,Male,Suburban,YouTube Shorts,3.5,10.03,7,32,6.8,0.5,Medium,8.22,7.32,43.4
USR04963,21.0,Female,Urban,TikTok,5.25,13.1,16,56,5.64,1.1,High,5.23,4.06,16.5
USR04964,15.0,Female,Urban,Instagram Reels,4.92,9.51,11,41,6.06,4.7,High,6.75,3.48,27.7
USR04965,24.0,Male,Urban,TikTok,3.38,8.64,8,46,5.97,5.0,High,8.61,5.52,24.6
USR04966,30.0,Female,Suburban,instagram reels,4.56,8.86,10,22,5.78,4.1,High,7.5,4.78,35.5
USR04967,35.0,Male,Urban,TikTok,2.55,7.62,4,15,6.81,2.7,low,8.51,6.47,41.6
USR04968,22.0,,Suburban,TikTok,4.18,9.99,8,25,5.86,4.5,High,8.83,6.8,43.0
USR04969,27.0,Male,Suburban,Instagram Reels,3.13,7.59,7,21,8.58,3.0,Low,7.13,4.37,23.4
USR04970,36.0,Male,Urban,YouTube Shorts,0.97,6.26,3,21,8.13,2.6,Low,7.87,5.86,49.5
USR04971,23.0,Male,Urban,TikTok,3.8,9.64,8,33,6.73,4.0,High,7.64,4.37,19.9
USR04972,32.0,Female,Urban,YouTube Shorts,1.69,4.61,4,9,7.76,6.6,low,7.62,6.09,44.3
USR04973,35.0,Female,Rural,YouTube Shorts,1.21,5.01,3,21,9.63,5.5,Low,9.36,8.02,59.2
USR04974,24.0,Female,Suburban,Instagram Reels,5.07,13.12,11,35,7.18,1.4,Medium,6.93,4.49,22.8
USR04975,24.0,Female,Suburban,Instagram Reels,4.28,8.03,11,31,7.04,2.1,Medium,7.69,5.42,37.1
USR04976,36.0,Female,Urban,Instagram Reels,3.33,9.09,4,23,7.16,5.9,Medium,7.66,4.88,34.8
USR04977,42.0,Female,Urban,Instagram Reels,1.63,4.76,7,23,6.63,4.9,Medium,8.28,4.9,40.4
USR04978,42.0,Non-binary,Urban,Instagram Reels,1.04,5.52,5,37,6.43,5.9,Medium,11,5.55,38.0
USR04979,43.0,Female,Urban,YouTube Shorts,0.44,2.0,1,6,8.71,7.7,Low,9.56,8.13,49.3
USR04980,19.0,Female,Suburban,Instagram Reels,3.88,6.93,10,37,6.56,3.7,Medium,5.52,3.66,27.9
USR04981,25.0,Female,Suburban,Instagram Reels,2.69,6.26,3,11,6.48,4.3,Low,7.19,4.99,34.1
USR04982,22.0,Male,Suburban,YouTube Shorts,4.1,11.75,11,62,6.41,2.1,High,5.83,3.88,25.8
USR04983,25.0,Female,Suburban,tiktok,3.06,10.38,7,19,8.09,2.2,Medium,8.11,3.27,26.1
USR04984,20.0,Female,Suburban,Instagram Reels,3.02,7.77,7,10,7.09,4.4,High,6.31,4.19,32.0
USR04985,41.0,Non-binary,Urban,TikTok,1.22,4.63,1,12,7.9,6.8,Low,9.13,7.11,59.3
USR04986,23.0,Female,Suburban,Youtube Shorts,3.48,10.49,11,36,6.68,2.3,Medium,6.95,unknown,41.6
USR04987,40.0,Female,Suburban,YouTube Shorts,1.87,5.91,4,0,6.9,4.7,Medium,7.59,5.29,37.6
USR04988,27.0,Female,Rural,Instagram Reels,2.81,6.14,7,29,8.54,5.5,Low,7.96,6.48,57.8
USR04989,25.0,Female,Urban,YouTube Shorts,2.25,3.65,8,38,,6.2,Low,8.54,6.01,44.5
USR04990,30.0,Male,Urban,Instagram Reels,3.33,7.71,10,39,8.45,4.4,Medium,9.4,6.57,49.7
USR04991,33.0,Female,Urban,YouTube Shorts,2.86,5.94,6,26,7.53,4.9,Low,7.24,4.94,28.0
USR04992,21.0,Non-binary,Urban,Instagram Reels,1.34,4.66,8,46,8.27,5.9,Low,8.61,6.86,64.7
USR04993,16.0,Female,Urban,TikTok,5.18,12.19,14,,6.53,2.9,High,6.87,3.48,
USR04994,29.0,male,Urban,Youtube Shorts,2.79,6.99,4,21,7.23,3.6,Low,7.12,4.25,28.9
USR04995,40.0,,Suburban,YouTube Shorts,0.3,2.0,1,25,9.72,5.5,Low,9.02,7.63,74.1
USR04996,40.0,Female,Rural,TikTok,2.61,11.18,5,13,7.75,3.3,High,8.75,6.02,47.8
USR04997,23.0,Female,Suburban,TikTok,4.7,10.41,13,55,6.76,5.4,High,6.81,4.39,20.4
USR04998,,Male,Suburban,YouTube Shorts,3.2,9.12,7,20,7.06,1.5,Medium,9.44,7.41,44.8
USR04999,39.0,Male,Rural,Instagram Reels,0.3,2.0,1,2,9.84,6.7,Low,10.0,8.33,60.0
USR05000,23.0,Female,Rural,Instagram Reels,4.29,10.06,11,52,7.66,1.1,Medium,7.34,3.8,32.8
USR05001,32.0,Male,Urban,YouTube Shorts,0.89,4.38,1,0,9.09,6.6,lo,10.0,8.15,68.8
USR05002,36.0,Male,Urban,Instagram Reels,3.2,7.54,6,7,6.31,4.5,High,8.19,5.28,39.1
USR05003,44.0,Male,Urban,TikTok,2.3,8.56,5,7,5.7,4.1,Medium,7.57,5.68,36.3
USR05004,43.0,FEMALE,Urban,TikTok,2.26,8.72,2,18,8.0,5.6,lo,8.94,6.99,49.1
USR05005,38.0,Female,Suburban,YouTube Shorts,0.91,2.73,7,22,7.35,4.9,Low,7.3,4.93,
USR05006,32.0,Female,Suburban,instagram,1.94,5.72,7,22,7.39,4.3,Low,8.4,6.65,49.4
USR05007,35.0,Male,Urban,YouTube Shorts,1.63,7.94,6,28,8.65,6.2,Medium,9.43,5.8,45.6
USR05008,29.0,Male,Rural,TikTok,4.16,10.52,13,34,6.73,4.1,Medium,9.32,5.89,40.0
USR05009,21.0,Male,Suburban,YouTube Shorts,1.87,6.15,5,8,6.99,6.1,Low,8.23,5.89,37.2
USR05010,28.0,Female,Urban,youtube shorts,2.99,7.83,9,53,7.82,4.2,Low,8.25,5.93,49.0
USR05011,15.0,Female,Urban,TikTok,2.93,10.44,7,12,7.47,5.8,Medium,6.91,5.1,39.7
USR05012,27.0,Male,Suburban,YouTube Shorts,3.55,8.71,10,40,8.17,4.8,lo,7.54,5.66,37.8
USR05013,32.0,Male,Suburban,TikTok,2.8,6.22,5,,6.38,8.1,High,6.38,3.26,36.3
USR05014,19.0,Male,Urban,YouTube Shorts,3.43,9.01,10,33,6.71,,Medium,7.87,5.02,32.8
USR05015,15.0,Female,Suburban,Instagram Reels,4.42,13.53,8,41,6.35,5.3,Moderate,9.37,8.09,64.4
USR05016,18.0,MALE,Urban,Instagram Reels,3.65,8.44,5,5,6.74,3.6,High,5.63,3.29,20.2
USR05017,29.0,Female,Urban,YouTube Shorts,3.0,8.53,8,30,7.36,5.0,Low,7.13,6.14,40.2
USR05018,15.0,Male,Urban,Instagram Reels,3.64,8.69,10,51,6.39,5.3,Low,6.93,4.89,27.2
USR05019,42.0,Male,Urban,YouTube Shorts,1.02,5.18,4,18,9.13,6.0,Low,9.88,7.28,49.8
USR05020,15.0,Female,Urban,Instagram Reels,5.33,12.82,14,67,5.65,3.0,High,7.77,4.92,16.8
USR05021,27.0,Female,Suburban,YouTube Shorts,2.49,8.26,6,23,7.08,3.6,Low,7.92,6.48,49.5
USR05022,34.0,Female,Suburban,instagram,1.84,6.47,2,15,7.87,4.1,Low,9.17,5.65,43.6
USR05023,38.0,Male,Urban,youtube shorts,0.3,3.49,2,9,9.59,5.4,Low,8.23,4.27,47.0
USR05024,24.0,Male,Urban,Instagram Reels,3.32,8.84,5,18,7.65,4.8,Low,9.1,6.01,51.0
USR05025,43.0,Female,Urban,YouTube Shorts,1.66,4.73,7,49,7.82,5.1,Medium,7.62,6.67,42.4
USR05026,26.0,Female,Urban,TIKTOK,3.26,7.16,8,36,6.83,4.4,High,5.89,4.19,34.7
USR05027,19.0,male,Urban,tik_tok,5.72,13.97,14,52,6.71,5.0,High,4.72,2.68,21.7
USR05028,32.0,Male,Rural,YouTube Shorts,2.32,6.72,7,19,7.7,5.0,Medium,9.84,6.92,54.5
USR05029,17.0,Female,Urban,TikTok,4.09,6.51,11,35,6.69,5.1,Medium,6.98,5.22,34.7
USR05030,20.0,MALE,Rural,Insta Reels,4.74,10.89,13,52,7.76,1.7,Medium,8.1,6.19,33.2
USR05031,36.0,Female,Urban,Instagram Reels,2.34,6.61,5,6,9.2,6.4,Low,7.7,6.59,50.6
USR05032,15.0,Male,Urban,Instagram Reels,5.18,12.53,9,46,6.16,2.1,High,8.39,5.48,30.4
USR05033,35.0,Male,Rural,YouTube Shorts,0.45,5.63,5,17,8.53,4.9,Low,9.8,9.25,63.7
USR05034,18.0,,Urban,TikTok,5.39,12.21,17,67,4.01,0.7,High,5.1,2.06,19.7
USR05035,21.0,Male,Urban,Tik Tok,5.86,12.41,17,68,4.72,5.4,high,4.98,4.39,21.5
USR05036,16.0,FEMALE,Urban,Insta Reels,4.61,12.33,10,55,5.18,5.2,Medium,6.79,5.36,28.5
USR05037,43.0,F,Rural,YT Shorts,1.94,2.05,4,26,7.32,4.5,Medium,8.5,7.09,37.0
USR05038,22.0,Male,Urban,Instagram Reels,4.71,11.13,13,41,6.43,3.6,Medium,6.8,5.25,23.9
USR05039,22.0,Male,Rural,TikTok,6.12,13.27,14,53,7.55,1.7,High,6.5,3.8,10.0
USR05040,34.0,Male,Urban,YouTube Shorts,1.32,3.74,6,20,7.31,3.9,High,8.88,6.6,49.9
USR05041,25.0,Male,Urban,Instagram Reels,4.14,5.59,12,41,5.9,6.4,High,7.31,4.55,25.4
USR05042,30.0,Female,Urban,Instagram Reels,3.44,10.44,7,20,8.27,2.8,Medium,7.4,4.58,48.3
USR05043,39.0,Male,Urban,YouTube Shorts,0.89,3.69,3,21,8.08,4.0,Low,8.32,5.78,40.9
USR05044,42.0,Male,Urban,TikTok,2.42,8.82,7,32,7.1,4.9,High,6.66,4.08,12.6
USR05045,21.0,Female,Urban,Instagram Reels,4.39,8.01,12,48,6.08,5.3,High,7.92,4.72,34.3
USR05046,27.0,Male,Suburban,YouTube Shorts,2.94,8.04,7,37,7.39,5.2,High,7.36,3.86,26.5
USR05047,17.0,Female,Urban,Instagram Reels,5.21,10.73,11,,8.02,3.1,med,6.53,3.71,30.9
USR05048,17.0,Female,Urban,Instagram Reels,3.5,7.92,6,29,7.23,4.4,High,5.52,3.39,31.3
USR05049,20.0,f,Suburban,TikTok,3.4,7.18,10,45,9.08,6.1,Low,7.8,6.48,54.9
USR05050,24.0,f,Suburban,YouTube Shorts,3.61,6.6,9,25,7.6,4.2,High,6.35,3.47,24.6
USR05051,16.0,male,Rural,tik_tok,4.67,7.75,13,51,7.58,4.7,Medium,7.69,5.87,36.7
USR05052,20.0,Female,Suburban,Instagram reels,4.77,10.05,12,52,5.51,5.8,High,5.55,4.25,32.2
USR05053,33.0,Male,Urban,YouTube Shorts,3.23,7.26,10,44,7.35,5.2,Medium,9.01,6.52,45.5
USR05054,29.0,Male,Suburban,Instagram Reels,2.47,6.66,6,29,7.74,3.7,Low,8.55,5.88,38.8
USR05055,19.0,Male,Rural,TikTok,6.27,16.0,18,65,5.96,2.5,High,7.94,5.08,34.1
USR05056,33.0,Male,Urban,youtube_shorts,1.51,3.17,5,12,7.3,8.7,Low,9.93,6.09,54.9
USR05057,15.0,Male,Urban,YouTube Shorts,4.93,11.41,12,46,7.62,2.7,Medium,7.97,7.92,57.2
USR05058,24.0,Male,Urban,Instagram Reels,3.71,11.43,10,39,6.95,6.5,Medium,7.46,5.12,35.6
USR05059,19.0,Female,Urban,TikTok,6.82,14.69,16,70,5.25,5.6,High,6.85,5.48,
USR05060,36.0,Male,Urban,YouTube Shorts,2.9,6.78,9,49,6.93,1.5,High,8.11,5.3,44.7
USR05061,28.0,female,Suburban,Instagram Reels,2.72,8.52,5,11,7.22,6.5,Medium,7.93,5.18,47.7
USR05062,26.0,f,Urban,Instagram Reels,3.63,9.44,5,7,6.27,7.3,Medium,6.91,4.24,28.6
USR05063,26.0,Male,Urban,YouTube Shorts,3.29,9.13,9,44,6.8,2.6,Medium,6.6,4.58,39.9
USR05064,36.0,MALE,Urban,Instagram Reels,2.62,5.82,7,23,7.49,7.5,Medium,9.24,7.26,49.8
USR05065,39.0,Female,Urban,Instagram Reels,1.78,7.38,5,23,8.08,,Low,9.66,7.88,54.0
USR05066,18.0,Female,Rural,Instagram Reels,4.16,7.48,11,42,6.49,3.1,Medium,9.09,6.7,39.8
USR05067,42.0,MALE,Urban,Instagram Reels,2.59,7.18,1,8,7.22,3.3,Low,7.33,5.26,37.1
USR05068,33.0,Female,Suburban,Instagram Reels,2.72,5.84,10,42,9.12,6.2,Low,8.46,6.13,43.0
USR05069,18.0,Female,Rural,tiktok,6.72,15.97,18,73,6.34,0.0,High,5.81,5.81,36.0
USR05070,32.0,Female,Suburban,YouTube Shorts,1.7,8.5,4,25,7.68,2.9,low,9.06,6.59,44.7
USR05071,32.0,Female,Urban,YouTube Shorts,2.25,7.03,6,24,7.71,7.2,Low,8.35,6.24,47.7
USR05072,16.0,Female,Rural,TikTok,3.76,8.47,8,18,6.35,4.8,Medium,7.89,5.12,38.9
USR05073,24.0,Female,Rural,TikTok,5.22,8.93,8,44,6.47,4.3,High,5.78,4.92,29.3
USR05074,35.0,FEMALE,Rural,TikTok,3.0,6.86,8,35,7.15,7.8,Low,7.41,5.89,51.8
USR05075,22.0,,Suburban,Instagram Reels,2.02,3.97,3,15,6.82,6.1,Low,8.73,7.84,57.1
USR05076,16.0,Female,Urban,TikTok,3.79,8.88,5,,30,4.7,High,7.85,4.4,32.0
USR05077,25.0,Female,Rural,Instagram Reels,3.14,8.27,2,4,9.23,4.1,Low,7.03,5.62,28.0
USR05078,16.0,m,Urban,Instagram Reels,4.89,9.82,13,69,4.94,5.5,High,5.41,3.34,27.7
USR05079,21.0,m,Rural,TikTok,4.28,11.6,14,59,7.01,4.2,High,6.62,3.92,31.0
USR05080,27.0,Female,Urban,Instagram Reels,3.01,6.95,11,51,6.22,4.8,Medium,6.76,4.52,50.7
USR05081,17.0,Female,Suburban,Instagram Reels,5.0,11.03,15,59,8.02,3.2,High,6.95,4.29,24.0
USR05082,23.0,,Suburban,TikTok,2.82,8.23,7,24,8.29,3.4,Low,8.39,6.09,42.1
USR05083,19.0,Male,Suburban,YouTube Shorts,4.16,10.13,13,56,7.22,5.6,Low,5.46,3.29,14.6
USR05084,15.0,Male,Suburban,Instagram Reels,4.15,10.43,8,50,7.32,5.6,High,6.2,4.35,41.1
USR05085,21.0,Male,Urban,Instagram Reels,5.03,12.45,13,37,6.28,3.6,High,5.42,3.44,22.8
USR05086,16.0,Male,Suburban,TikTok,3.62,6.07,7,40,6.64,4.2,Low,7.73,5.85,46.6
USR05087,30.0,Male,Rural,Instagram Reels,3.03,7.94,8,50,7.93,6.0,Medium,8.97,5.63,56.8
USR05088,24.0,Male,Suburban,TikTok,5.79,11.73,10,43,7.61,5.3,High,4.01,1.0,
USR05089,25.0,Male,Urban,Instagram Reels,3.21,5.25,9,25,5.59,7.1,high,7.2,5.35,28.5
USR05090,35.0,FEMALE,Urban,Instagram Reels,3.61,8.76,7,42,7.98,1.9,Low,7.78,6.3,
USR05091,19.0,Male,Rural,Instagram Reels,5.23,12.16,12,52,6.37,3.6,High,6.8,5.38,38.8
USR05092,23.0,Male,Urban,Instagram Reels,2.97,7.52,8,28,7.15,6.4,L,7.77,5.02,32.4
USR05093,28.0,Male,Urban,YouTube Shorts,1.31,5.08,7,27,7.28,5.5,Low,8.7,6.97,59.7
USR05094,27.0,Female,Urban,TikTok,3.85,10.51,9,52,6.7,5.4,Medium,8.38,5.39,43.3
USR05095,36.0,Male,Rural,YouTube Shorts,1.92,6.14,3,0,8.95,6.3,LOW,8.12,7.83,57.3
USR05096,25.0,Female,Suburban,Instagram Reels,2.99,8.02,9,37,7.36,5.1,Medium,8.33,5.96,38.4
USR05097,42.0,Female,Urban,Youtube Shorts,1.67,5.98,6,25,5.68,5.5,Medium,7.42,5.79,47.0
USR05098,41.0,Female,Urban,Instagram Reels,0.72,3.61,1,0,6.91,6.0,Low,8.74,6.02,40.9
USR05099,28.0,Male,Urban,TikTok,4.19,10.61,12,48,7.62,4.9,Medium,8.56,6.49,56.1
USR05100,35.0,Male,Urban,Instagram Reels,0.67,3.86,1,12,8.01,6.0,Low,7.8,5.16,51.9
USR05101,43.0,Female,Suburban,YouTube Shorts,1.65,5.46,4,28,8.23,7.4,L,8.58,5.74,50.8
USR05102,29.0,Non-binary,Urban,YouTube Shorts,4.09,11.07,9,39,6.16,2.2,High,8.15,5.46,40.4
USR05103,28.0,Female,Suburban,TikTok,5.32,14.27,12,52,7.11,5.0,Medium,8.44,5.26,43.8
USR05104,17.0,male,Suburban,Instagram Reels,3.66,5.99,7,9,7.92,5.0,Medium,9.04,6.7,43.0
USR05105,18.0,Male,Suburban,TikTok,5.5,14.73,10,37,5.59,3.3,High,6.68,4.08,33.7
USR05106,32.0,Female,Urban,TikTok,3.8,8.58,11,35,6.63,3.4,Medium,9.05,7.23,43.9
USR05107,,F,Urban,YouTube Shorts,1.23,4.09,5,45,7.32,7.1,Low,9.16,6.78,53.1
USR05108,18.0,Male,Suburban,youtube shorts,3.81,8.35,10,37,7.02,6.0,Medium,7.73,6.9,56.0
USR05109,25.0,Female,Urban,Instagram Reels,3.33,10.32,7,37,,6.2,Low,8.15,5.47,39.8
USR05110,30.0,Male,Urban,YouTube Shorts,1.73,3.45,6,14,7.81,8.2,Low,7.98,6.1,53.7
USR05111,22.0,Female,Rural,Instagram Reels,4.39,10.19,12,45,7.03,2.1,Medium,7.39,5.89,39.6
USR05112,22.0,Non-binary,Urban,TikTok,3.94,9.45,10,35,7.52,3.1,high,7.99,5.0,45.1
USR05113,19.0,Male,Suburban,YouTube Shorts,2.23,6.82,7,31,7.49,3.0,Med,8.47,5.59,30.2
USR05114,33.0,Female,Suburban,Instagram Reels,1.8,7.9,8,43,8.18,5.8,Low,9.42,7.54,59.7
USR05115,21.0,Female,Rural,TikTok,6.38,12.37,15,68,3.95,1.8,High,4.99,4.08,18.2
USR05116,27.0,Female,Suburban,Instagram Reels,3.74,9.1,11,44,8.72,2.7,Low,9.0,6.87,38.9
USR05117,25.0,Male,Suburban,YouTube Shorts,1.7,4.71,4,26,9.38,5.7,Low,8.6,6.62,53.2
USR05118,26.0,Male,Urban,TikTok,4.87,11.26,11,48,7.49,7.3,High,7.01,4.06,18.6
